num_words,word_size,words_per_row,local_array_size,area,process,voltage,temperature,slew,load,rise_delay,fall_delay,rise_slew,fall_slew,write1_power,write0_power,read1_power,read0_power,leakage_power
32,4,2,5,0,TT,1.0,25,0.005,0.2091,0.30672,0.30672,0.24605999999999997,0.24605999999999997,0.41479390000000005,0.5094283444444445,0.44650278888888895,0.4462083444444444,0.0028599
32,4,2,5,0,TT,1.0,25,0.005,0.8364,0.3134,0.3134,0.24727000000000002,0.24727000000000002,0.41479390000000005,0.5094283444444445,0.44650278888888895,0.4462083444444444,0.0028599
32,4,2,5,0,TT,1.0,25,0.04,0.052275,0.31099,0.31099,0.24588,0.24588,0.41479390000000005,0.5094283444444445,0.44650278888888895,0.4462083444444444,0.0028599
32,4,2,5,0,TT,1.0,25,0.04,0.2091,0.31221,0.31221,0.24651,0.24651,0.41479390000000005,0.5094283444444445,0.44650278888888895,0.4462083444444444,0.0028599
32,4,2,5,0,TT,1.0,25,0.04,0.8364,0.31865,0.31865,0.24758,0.24758,0.41479390000000005,0.5094283444444445,0.44650278888888895,0.4462083444444444,0.0028599
1024,32,8,0,0,TT,1.0,25,0.00125,0.052275,0.63671,0.63671,0.31766,0.31766,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.00125,0.2091,0.6386999999999999,0.6386999999999999,0.31834999999999997,0.31834999999999997,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.00125,0.8364,0.64426,0.64426,0.32078999999999996,0.32078999999999996,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.005,0.052275,0.6377200000000001,0.6377200000000001,0.31766,0.31766,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.005,0.2091,0.63897,0.63897,0.31832,0.31832,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.005,0.8364,0.64432,0.64432,0.32087,0.32087,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.04,0.052275,0.6418699999999999,0.6418699999999999,0.31814,0.31814,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.04,0.2091,0.64316,0.64316,0.31871,0.31871,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,32,8,0,0,TT,1.0,25,0.04,0.8364,0.64915,0.64915,0.32105999999999996,0.32105999999999996,2.018787111111111,2.913942666666667,2.7620093333333333,2.7609426666666668,0.1718
1024,16,16,40,0,TT,1.0,25,0.00125,0.052275,0.58144,0.58144,0.25797,0.25797,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.00125,0.2091,0.5829399999999999,0.5829399999999999,0.25837,0.25837,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.00125,0.8364,0.58911,0.58911,0.26042000000000004,0.26042000000000004,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.005,0.052275,0.58187,0.58187,0.25808,0.25808,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.005,0.2091,0.5836899999999999,0.5836899999999999,0.25821,0.25821,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.005,0.8364,0.5898599999999999,0.5898599999999999,0.26034,0.26034,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.04,0.052275,0.58653,0.58653,0.25834999999999997,0.25834999999999997,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.04,0.2091,0.58827,0.58827,0.25841,0.25841,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
1024,16,16,40,0,TT,1.0,25,0.04,0.8364,0.59409,0.59409,0.26028999999999997,0.26028999999999997,2.575803222222222,4.556358777777778,4.471125444444445,4.4691032222222224,0.13135
16,6,1,1,0,TT,1.0,25,0.00125,0.052275,0.26095999999999997,0.26095999999999997,0.26767,0.26767,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.00125,0.2091,0.26216,0.26216,0.26804,0.26804,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.00125,0.8364,0.26697,0.26697,0.26952000000000004,0.26952000000000004,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.005,0.052275,0.26118,0.26118,0.26757,0.26757,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.005,0.2091,0.26266,0.26266,0.26805,0.26805,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.005,0.8364,0.26791,0.26791,0.26925,0.26925,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.04,0.052275,0.26682,0.26682,0.26773,0.26773,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.04,0.2091,0.26814,0.26814,0.2683,0.2683,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
16,6,1,1,0,TT,1.0,25,0.04,0.8364,0.27316,0.27316,0.26947,0.26947,0.4605411111111111,0.5804677777777778,0.48906111111111117,0.4905355555555555,0.0037517
512,8,8,0,0,TT,1.0,25,0.00125,0.052275,0.41187999999999997,0.41187999999999997,0.25485,0.25485,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.00125,0.2091,0.41344000000000003,0.41344000000000003,0.25508000000000003,0.25508000000000003,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.00125,0.8364,0.41973,0.41973,0.25621,0.25621,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.005,0.052275,0.4124,0.4124,0.25453,0.25453,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.005,0.2091,0.41421,0.41421,0.25514000000000003,0.25514000000000003,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.005,0.8364,0.4204,0.4204,0.25642,0.25642,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.04,0.052275,0.41726,0.41726,0.25458000000000003,0.25458000000000003,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.04,0.2091,0.41863,0.41863,0.25496,0.25496,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
512,8,8,0,0,TT,1.0,25,0.04,0.8364,0.42510000000000003,0.42510000000000003,0.25647,0.25647,0.8430563444444444,1.0136819000000001,0.9556841222222222,0.9558596777777777,0.024709000000000002
256,32,4,0,0,TT,1.0,25,0.00125,0.052275,0.45405,0.45405,0.34162,0.34162,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.00125,0.2091,0.45528,0.45528,0.34209999999999996,0.34209999999999996,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.00125,0.8364,0.46157,0.46157,0.3443,0.3443,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.005,0.052275,0.45478,0.45478,0.34142,0.34142,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.005,0.2091,0.45639,0.45639,0.342,0.342,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.005,0.8364,0.46215999999999996,0.46215999999999996,0.34429,0.34429,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.04,0.052275,0.45906,0.45906,0.34167000000000003,0.34167000000000003,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.04,0.2091,0.46106,0.46106,0.34254,0.34254,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
256,32,4,0,0,TT,1.0,25,0.04,0.8364,0.46706000000000003,0.46706000000000003,0.34437,0.34437,1.661666777777778,1.6992112222222222,1.520577888888889,1.5201223333333334,0.049185
1024,8,16,0,0,TT,1.0,25,0.00125,0.052275,0.5018900000000001,0.5018900000000001,0.24662000000000003,0.24662000000000003,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.00125,0.2091,0.50374,0.50374,0.24719,0.24719,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.00125,0.8364,0.5103,0.5103,0.24869,0.24869,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.005,0.052275,0.50258,0.50258,0.2466,0.2466,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.005,0.2091,0.50431,0.50431,0.24699999999999997,0.24699999999999997,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.005,0.8364,0.5107,0.5107,0.24854,0.24854,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.04,0.052275,0.50744,0.50744,0.24681999999999998,0.24681999999999998,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.04,0.2091,0.50883,0.50883,0.24710000000000001,0.24710000000000001,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
1024,8,16,0,0,TT,1.0,25,0.04,0.8364,0.51523,0.51523,0.2486,0.2486,1.1389833333333332,1.4221277777777779,1.366761111111111,1.36785,0.046667
256,8,8,0,0,TT,1.0,25,0.00125,0.052275,0.38406,0.38406,0.2619,0.2619,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.00125,0.2091,0.38583,0.38583,0.26224000000000003,0.26224000000000003,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.00125,0.8364,0.3919,0.3919,0.26391000000000003,0.26391000000000003,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.005,0.052275,0.38477,0.38477,0.26191,0.26191,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.005,0.2091,0.38619,0.38619,0.26216,0.26216,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.005,0.8364,0.39225000000000004,0.39225000000000004,0.26381,0.26381,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.04,0.052275,0.38925000000000004,0.38925000000000004,0.2621,0.2621,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.04,0.2091,0.39111999999999997,0.39111999999999997,0.26225,0.26225,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
256,8,8,0,0,TT,1.0,25,0.04,0.8364,0.39707,0.39707,0.264,0.264,0.827475588888889,0.9164678111111111,0.8569578111111111,0.8563933666666668,0.013788000000000002
512,32,4,0,0,TT,1.0,25,0.00125,0.052275,0.5222600000000001,0.5222600000000001,0.31686,0.31686,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.00125,0.2091,0.52378,0.52378,0.31689,0.31689,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.00125,0.8364,0.52941,0.52941,0.31903,0.31903,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.005,0.052275,0.52267,0.52267,0.31698,0.31698,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.005,0.2091,0.52425,0.52425,0.31673999999999997,0.31673999999999997,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.005,0.8364,0.53028,0.53028,0.31927,0.31927,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.04,0.052275,0.52742,0.52742,0.31582,0.31582,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.04,0.2091,0.5289699999999999,0.5289699999999999,0.31623,0.31623,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
512,32,4,0,0,TT,1.0,25,0.04,0.8364,0.5341899999999999,0.5341899999999999,0.3189,0.3189,1.6074554444444447,1.8241554444444443,1.6588554444444445,1.6592776666666669,0.091441
